This file is created using RaceChrono v9.1.3 ( http://racechrono.com/ ).
Format,2,"Format 1 = static columns","Format 2 = new format with dynamic columns; only channel header string is fixed, number of columns and channels' column numbers are variable."
Session title,"Novo circuito (1)"
Session type,Lap timing
Track name,"Novo circuito (1)"
Driver name,
Export scope,Session start
Created,22/02/2026,20:55
Note,

Time (s),Session fragment #,Lap #,Trap name,X-position (m),Y-position (m),Distance (m),Speed (m/s),Altitude (m),Bearing (deg),Device update rate (Hz),Elapsed time (s),Latitude (deg),Longitude (deg),Satellites (sats),Fix type,Accuracy (m),Speed (m/s) *calc,Lateral acceleration (G) *calc,Longitudinal acceleration (G) *calc,Device update rate (Hz) *calc
1771793810.343,0,1,,-3004.096,-1094.690,3306.715,37.556,101.334,271.170,1.0,91.700,40.2045754,-8.4865882,4,1,6.603,37.556,-0.067,0.012,20.0
1771793810.393,0,1,,-3005.992,-1094.467,3308.625,37.569,101.339,271.170,1.0,91.750,40.2045774,-8.4866105,4,1,6.618,37.569,-0.068,0.013,20.0
1771793810.443,0,1,,-3007.889,-1094.245,3310.534,37.582,101.344,271.170,1.0,91.800,40.2045794,-8.4866329,4,1,6.633,37.582,-0.071,0.014,20.0
1771793810.493,0,1,,-3009.785,-1094.022,3312.444,37.595,101.349,271.170,1.0,91.850,40.2045814,-8.4866552,4,1,6.648,37.595,-0.073,0.015,20.0
1771793810.543,0,1,,-3011.682,-1093.800,3314.354,37.608,101.354,271.170,1.0,91.900,40.2045834,-8.4866775,5,1,6.663,37.608,-0.076,0.016,20.0
1771793810.593,0,1,,-3013.578,-1093.578,3316.263,37.621,101.359,271.170,1.0,91.950,40.2045854,-8.4866999,5,1,6.678,37.621,-0.078,0.017,20.0
1771793810.643,0,1,,-3015.475,-1093.355,3318.173,37.634,101.364,271.170,1.0,92.000,40.2045874,-8.4867222,5,1,6.693,37.634,-0.081,0.018,20.0
1771793810.693,0,1,,-3017.371,-1093.133,3320.083,37.648,101.369,271.170,1.0,92.050,40.2045894,-8.4867445,5,1,6.708,37.648,-0.084,0.019,20.0
1771793810.743,0,1,,-3019.268,-1092.910,3321.992,37.661,101.374,271.170,1.0,92.100,40.2045914,-8.4867669,5,1,6.723,37.661,-0.087,0.020,20.0
1771793810.793,0,1,,-3021.164,-1092.688,3323.902,37.674,101.379,271.170,1.0,92.150,40.2045934,-8.4867892,5,1,6.738,37.674,-0.090,0.021,20.0
1771793810.843,0,1,,-3023.061,-1092.466,3325.812,37.687,101.384,271.170,1.0,92.200,40.2045954,-8.4868115,5,1,6.753,37.687,-0.093,0.021,20.0
1771793810.893,0,1,,-3024.957,-1092.243,3327.721,37.700,101.389,271.170,1.0,92.250,40.2045974,-8.4868339,5,1,6.768,37.700,-0.097,0.021,20.0
1771793810.943,0,1,,-3026.854,-1092.021,3329.631,37.713,101.394,271.170,1.0,92.300,40.2045994,-8.4868562,5,1,6.783,37.713,-0.101,0.021,20.0
1771793810.993,0,1,,-3028.750,-1091.799,3331.541,37.726,101.399,271.170,1.0,92.350,40.2046014,-8.4868785,5,1,6.798,37.726,-0.105,0.021,20.0
1771793811.000,0,1,,-3029.016,-1091.767,3331.808,37.728,101.400,272.640,1.0,92.357,40.2046017,-8.4868817,5,1,6.800,37.725,-0.106,0.021,20.0
1771793811.043,0,1,,-3030.592,-1090.955,3333.582,37.718,101.404,272.640,1.0,92.400,40.2046090,-8.4869002,5,1,6.791,37.718,-0.110,0.020,20.0
1771793811.093,0,1,,-3032.424,-1090.009,3335.644,37.707,101.409,272.640,1.0,92.450,40.2046175,-8.4869218,5,1,6.781,37.707,-0.115,0.019,20.0
1771793811.143,0,1,,-3034.257,-1089.064,3337.706,37.696,101.414,272.640,1.0,92.500,40.2046260,-8.4869434,5,1,6.771,37.696,-0.120,0.017,20.0
1771793811.193,0,1,,-3036.089,-1088.119,3339.768,37.684,101.419,272.640,1.0,92.550,40.2046345,-8.4869650,5,1,6.761,37.684,-0.126,0.016,20.0
1771793811.243,0,1,,-3037.922,-1087.174,3341.831,37.673,101.424,272.640,1.0,92.600,40.2046430,-8.4869866,5,1,6.751,37.673,-0.132,0.014,20.0
1771793811.293,0,1,,-3039.755,-1086.229,3343.893,37.661,101.429,272.640,1.0,92.650,40.2046515,-8.4870081,5,1,6.741,37.661,-0.138,0.012,20.0
1771793811.343,0,1,,-3041.587,-1085.284,3345.955,37.650,101.434,272.640,1.0,92.700,40.2046600,-8.4870297,5,1,6.731,37.650,-0.145,0.009,20.0
1771793811.393,0,1,,-3043.420,-1084.338,3348.017,37.639,101.439,272.640,1.0,92.750,40.2046685,-8.4870513,5,1,6.721,37.639,-0.151,0.007,20.0
1771793811.443,0,1,,-3045.253,-1083.393,3350.080,37.627,101.444,272.640,1.0,92.800,40.2046770,-8.4870729,5,1,6.711,37.627,-0.158,0.005,20.0
1771793811.493,0,1,,-3047.085,-1082.448,3352.142,37.616,101.449,272.640,1.0,92.850,40.2046855,-8.4870945,5,1,6.701,37.616,-0.165,0.002,20.0
1771793811.543,0,1,,-3048.918,-1081.503,3354.204,37.605,101.454,272.640,1.0,92.900,40.2046940,-8.4871161,6,1,6.691,37.605,-0.171,-0.000,20.0
1771793811.593,0,1,,-3050.750,-1080.558,3356.266,37.593,101.459,272.640,1.0,92.950,40.2047025,-8.4871376,6,1,6.681,37.593,-0.178,-0.003,20.0
1771793811.643,0,1,,-3052.583,-1079.613,3358.329,37.582,101.464,272.640,1.0,93.000,40.2047110,-8.4871592,6,1,6.671,37.582,-0.184,-0.005,20.0
1771793811.693,0,1,,-3054.416,-1078.668,3360.391,37.571,101.469,272.640,1.0,93.050,40.2047195,-8.4871808,6,1,6.661,37.571,-0.190,-0.007,20.0
1771793811.743,0,1,,-3056.248,-1077.722,3362.453,37.559,101.474,272.640,1.0,93.100,40.2047280,-8.4872024,6,1,6.651,37.559,-0.196,-0.010,20.0
1771793811.793,0,1,,-3058.081,-1076.777,3364.515,37.548,101.479,272.640,1.0,93.150,40.2047365,-8.4872240,6,1,6.641,37.548,-0.202,-0.012,20.0
1771793811.843,0,1,,-3059.914,-1075.832,3366.578,37.537,101.484,272.640,1.0,93.200,40.2047450,-8.4872456,6,1,6.631,37.537,-0.207,-0.014,20.0
1771793811.893,0,1,,-3061.746,-1074.887,3368.640,37.525,101.489,272.640,1.0,93.250,40.2047535,-8.4872671,6,1,6.621,37.525,-0.211,-0.015,20.0
1771793811.943,0,1,,-3063.579,-1073.942,3370.702,37.514,101.494,272.640,1.0,93.300,40.2047620,-8.4872887,6,1,6.611,37.514,-0.215,-0.017,20.0
1771793811.993,0,1,,-3065.412,-1072.997,3372.764,37.503,101.499,272.640,1.0,93.350,40.2047705,-8.4873103,6,1,6.601,37.503,-0.217,-0.018,20.0
1771793812.000,0,1,,-3065.668,-1072.864,3373.053,37.501,101.500,276.120,1.0,93.357,40.2047717,-8.4873133,6,1,6.600,37.501,-0.218,-0.018,20.0
1771793812.043,0,1,,-3067.214,-1072.179,3374.744,37.494,101.504,276.120,1.0,93.400,40.2047778,-8.4873315,6,1,6.591,37.494,-0.220,-0.019,20.0
1771793812.093,0,1,,-3069.011,-1071.382,3376.710,37.486,101.509,276.120,1.0,93.450,40.2047850,-8.4873527,6,1,6.581,37.486,-0.221,-0.020,20.0
1771793812.143,0,1,,-3070.808,-1070.585,3378.677,37.478,101.514,276.120,1.0,93.500,40.2047922,-8.4873739,6,1,6.571,37.478,-0.221,-0.020,20.0
1771793812.193,0,1,,-3072.606,-1069.788,3380.643,37.470,101.519,276.120,1.0,93.550,40.2047993,-8.4873950,6,1,6.561,37.470,-0.221,-0.021,20.0
1771793812.243,0,1,,-3074.403,-1068.991,3382.609,37.462,101.524,276.120,1.0,93.600,40.2048065,-8.4874162,6,1,6.551,37.462,-0.221,-0.021,20.0
1771793812.293,0,1,,-3076.200,-1068.194,3384.576,37.454,101.529,276.120,1.0,93.650,40.2048137,-8.4874374,6,1,6.541,37.454,-0.220,-0.021,20.0
1771793812.343,0,1,,-3077.997,-1067.398,3386.542,37.445,101.534,276.120,1.0,93.700,40.2048208,-8.4874585,6,1,6.531,37.445,-0.218,-0.021,20.0
1771793812.393,0,1,,-3079.795,-1066.601,3388.508,37.437,101.539,276.120,1.0,93.750,40.2048280,-8.4874797,6,1,6.521,37.437,-0.217,-0.020,20.0
1771793812.443,0,1,,-3081.592,-1065.804,3390.474,37.429,101.544,276.120,1.0,93.800,40.2048352,-8.4875009,6,1,6.511,37.429,-0.215,-0.020,20.0
1771793812.493,0,1,,-3083.389,-1065.007,3392.441,37.421,101.549,276.120,1.0,93.850,40.2048423,-8.4875220,6,1,6.501,37.421,-0.213,-0.020,20.0
1771793812.543,0,1,,-3085.186,-1064.210,3394.407,37.413,101.554,276.120,1.0,93.900,40.2048495,-8.4875432,6,1,6.491,37.413,-0.212,-0.019,20.0
1771793812.593,0,1,,-3086.984,-1063.413,3396.373,37.405,101.559,276.120,1.0,93.950,40.2048567,-8.4875644,6,1,6.481,37.405,-0.210,-0.019,20.0
1771793812.643,0,1,,-3088.781,-1062.616,3398.340,37.397,101.564,276.120,1.0,94.000,40.2048638,-8.4875855,6,1,6.471,37.397,-0.208,-0.018,20.0
1771793812.693,0,1,,-3090.578,-1061.819,3400.306,37.389,101.569,276.120,1.0,94.050,40.2048710,-8.4876067,6,1,6.461,37.389,-0.206,-0.018,20.0
1771793812.743,0,1,,-3092.376,-1061.022,3402.272,37.381,101.574,276.120,1.0,94.100,40.2048782,-8.4876279,6,1,6.451,37.381,-0.204,-0.017,20.0
1771793812.793,0,1,,-3094.173,-1060.225,3404.239,37.373,101.579,276.120,1.0,94.150,40.2048853,-8.4876490,6,1,6.441,37.373,-0.203,-0.016,20.0
1771793812.843,0,1,,-3095.970,-1059.429,3406.205,37.364,101.584,276.120,1.0,94.200,40.2048925,-8.4876702,6,1,6.431,37.364,-0.201,-0.014,20.0
1771793812.893,0,1,,-3097.767,-1058.632,3408.171,37.356,101.589,276.120,1.0,94.250,40.2048997,-8.4876914,6,1,6.421,37.356,-0.200,-0.012,20.0
1771793812.943,0,1,,-3099.565,-1057.835,3410.137,37.348,101.594,276.120,1.0,94.300,40.2049068,-8.4877125,6,1,6.411,37.348,-0.199,-0.010,20.0
1771793812.993,0,1,,-3101.362,-1057.038,3412.104,37.340,101.599,276.120,1.0,94.350,40.2049140,-8.4877337,6,1,6.401,37.340,-0.198,-0.007,20.0
1771793813.000,0,1,,-3101.614,-1056.926,3412.379,37.339,101.600,279.040,1.0,94.357,40.2049150,-8.4877367,6,1,6.400,37.346,-0.197,-0.007,20.0
1771793813.043,0,1,,-3103.281,-1056.305,3414.159,37.384,101.604,279.040,1.0,94.400,40.2049206,-8.4877563,6,1,6.400,37.384,-0.197,-0.004,20.0
1771793813.093,0,1,,-3105.220,-1055.582,3416.228,37.436,101.609,279.040,1.0,94.450,40.2049271,-8.4877791,6,1,6.400,37.436,-0.196,0.000,20.0
1771793813.143,0,1,,-3107.159,-1054.859,3418.297,37.489,101.614,279.040,1.0,94.500,40.2049336,-8.4878020,6,1,6.400,37.489,-0.195,0.005,20.0
1771793813.193,0,1,,-3109.097,-1054.136,3420.367,37.541,101.619,279.040,1.0,94.550,40.2049401,-8.4878248,6,1,6.400,37.541,-0.195,0.010,20.0
1771793813.243,0,1,,-3111.036,-1053.414,3422.436,37.593,101.624,279.040,1.0,94.600,40.2049466,-8.4878476,6,1,6.400,37.593,-0.195,0.015,20.0
1771793813.293,0,1,,-3112.975,-1052.691,3424.506,37.645,101.629,279.040,1.0,94.650,40.2049531,-8.4878705,6,1,6.400,37.645,-0.195,0.020,20.0
1771793813.343,0,1,,-3114.914,-1051.968,3426.575,37.698,101.634,279.040,1.0,94.700,40.2049596,-8.4878933,6,1,6.400,37.698,-0.195,0.026,20.0
1771793813.393,0,1,,-3116.853,-1051.245,3428.644,37.750,101.639,279.040,1.0,94.750,40.2049661,-8.4879161,6,1,6.400,37.750,-0.195,0.032,20.0
1771793813.443,0,1,,-3118.791,-1050.523,3430.714,37.802,101.644,279.040,1.0,94.800,40.2049726,-8.4879390,6,1,6.400,37.802,-0.195,0.038,20.0
1771793813.493,0,1,,-3120.730,-1049.800,3432.783,37.855,101.649,279.040,1.0,94.850,40.2049791,-8.4879618,6,1,6.400,37.855,-0.195,0.044,20.0
1771793813.543,0,1,,-3122.669,-1049.077,3434.853,37.907,101.654,279.040,1.0,94.900,40.2049856,-8.4879846,6,1,6.400,37.907,-0.195,0.050,20.0
1771793813.593,0,1,,-3124.608,-1048.354,3436.922,37.959,101.659,279.040,1.0,94.950,40.2049921,-8.4880075,6,1,6.400,37.959,-0.195,0.056,20.0
1771793813.643,0,1,,-3126.547,-1047.632,3438.991,38.012,101.664,279.040,1.0,95.000,40.2049986,-8.4880303,6,1,6.400,38.012,-0.195,0.062,20.0
1771793813.693,0,1,,-3128.485,-1046.909,3441.061,38.064,101.669,279.040,1.0,95.050,40.2050051,-8.4880531,6,1,6.400,38.064,-0.194,0.067,20.0
1771793813.743,0,1,,-3130.424,-1046.186,3443.130,38.116,101.674,279.040,1.0,95.100,40.2050116,-8.4880760,6,1,6.400,38.116,-0.194,0.072,20.0
1771793813.793,0,1,,-3132.363,-1045.463,3445.200,38.168,101.679,279.040,1.0,95.150,40.2050181,-8.4880988,6,1,6.400,38.168,-0.193,0.076,20.0
1771793813.843,0,1,,-3134.302,-1044.740,3447.269,38.221,101.684,279.040,1.0,95.200,40.2050246,-8.4881216,6,1,6.400,38.221,-0.192,0.079,20.0
1771793813.893,0,1,,-3136.241,-1044.018,3449.338,38.273,101.689,279.040,1.0,95.250,40.2050311,-8.4881445,6,1,6.400,38.273,-0.191,0.081,20.0
1771793813.943,0,1,,-3138.180,-1043.295,3451.408,38.325,101.694,279.040,1.0,95.300,40.2050376,-8.4881673,6,1,6.400,38.325,-0.189,0.082,20.0
1771793813.993,0,1,,-3140.118,-1042.572,3453.477,38.378,101.699,279.040,1.0,95.350,40.2050441,-8.4881901,6,1,6.400,38.378,-0.187,0.082,20.0
1771793814.000,0,1,,-3140.390,-1042.471,3453.767,38.385,101.700,281.900,1.0,95.357,40.2050450,-8.4881933,6,1,6.400,38.375,-0.187,0.082,20.0
1771793814.043,0,1,,-3141.929,-1041.921,3455.402,38.358,101.704,281.900,1.0,95.400,40.2050499,-8.4882115,6,1,6.400,38.358,-0.185,0.080,20.0
1771793814.093,0,1,,-3143.720,-1041.282,3457.303,38.326,101.709,281.900,1.0,95.450,40.2050557,-8.4882325,6,1,6.400,38.326,-0.182,0.077,20.0
1771793814.143,0,1,,-3145.510,-1040.642,3459.205,38.295,101.714,281.900,1.0,95.500,40.2050614,-8.4882536,6,1,6.400,38.295,-0.178,0.073,20.0
1771793814.193,0,1,,-3147.300,-1040.003,3461.106,38.263,101.719,281.900,1.0,95.550,40.2050672,-8.4882747,6,1,6.400,38.263,-0.174,0.068,20.0
1771793814.243,0,1,,-3149.090,-1039.364,3463.007,38.231,101.724,281.900,1.0,95.600,40.2050729,-8.4882958,6,1,6.400,38.231,-0.170,0.061,20.0
1771793814.293,0,1,,-3150.880,-1038.724,3464.908,38.200,101.729,281.900,1.0,95.650,40.2050787,-8.4883169,6,1,6.400,38.200,-0.166,0.054,20.0
1771793814.343,0,1,,-3152.671,-1038.085,3466.810,38.168,101.734,281.900,1.0,95.700,40.2050844,-8.4883380,6,1,6.400,38.168,-0.161,0.047,20.0
1771793814.393,0,1,,-3154.461,-1037.446,3468.711,38.137,101.739,281.900,1.0,95.750,40.2050902,-8.4883590,6,1,6.400,38.137,-0.156,0.039,20.0
1771793814.443,0,1,,-3156.251,-1036.806,3470.612,38.105,101.744,281.900,1.0,95.800,40.2050959,-8.4883801,6,1,6.400,38.105,-0.151,0.031,20.0
1771793814.493,0,1,,-3158.041,-1036.167,3472.513,38.073,101.749,281.900,1.0,95.850,40.2051017,-8.4884012,6,1,6.400,38.073,-0.146,0.022,20.0
1771793814.543,0,1,,-3159.832,-1035.527,3474.415,38.042,101.754,281.900,1.0,95.900,40.2051074,-8.4884223,7,1,6.400,38.042,-0.142,0.014,20.0
1771793814.593,0,1,,-3161.622,-1034.888,3476.316,38.010,101.759,281.900,1.0,95.950,40.2051132,-8.4884434,7,1,6.400,38.010,-0.137,0.006,20.0
1771793814.643,0,1,,-3163.412,-1034.249,3478.217,37.979,101.764,281.900,1.0,96.000,40.2051189,-8.4884645,7,1,6.400,37.979,-0.132,-0.003,20.0
1771793814.693,0,1,,-3165.202,-1033.609,3480.118,37.947,101.769,281.900,1.0,96.050,40.2051247,-8.4884855,7,1,6.400,37.947,-0.127,-0.010,20.0
1771793814.743,0,1,,-3166.992,-1032.970,3482.020,37.915,101.774,281.900,1.0,96.100,40.2051304,-8.4885066,7,1,6.400,37.915,-0.123,-0.018,20.0
1771793814.793,0,1,,-3168.783,-1032.331,3483.921,37.884,101.779,281.900,1.0,96.150,40.2051362,-8.4885277,7,1,6.400,37.884,-0.118,-0.025,20.0
1771793814.843,0,1,,-3170.573,-1031.691,3485.822,37.852,101.784,281.900,1.0,96.200,40.2051419,-8.4885488,7,1,6.400,37.852,-0.114,-0.031,20.0
1771793814.893,0,1,,-3172.363,-1031.052,3487.723,37.821,101.789,281.900,1.0,96.250,40.2051477,-8.4885699,7,1,6.400,37.821,-0.110,-0.037,20.0
1771793814.943,0,1,,-3174.153,-1030.412,3489.625,37.789,101.794,281.900,1.0,96.300,40.2051534,-8.4885910,7,1,6.400,37.789,-0.107,-0.041,20.0
1771793814.993,0,1,,-3175.944,-1029.773,3491.526,37.757,101.799,281.900,1.0,96.350,40.2051592,-8.4886120,7,1,6.400,37.757,-0.104,-0.044,20.0
1771793815.000,0,1,,-3176.194,-1029.684,3491.792,37.753,101.800,283.330,1.0,96.357,40.2051600,-8.4886150,7,1,6.400,37.757,-0.104,-0.045,20.0
1771793815.043,0,1,,-3177.728,-1029.078,3493.441,37.752,101.804,283.330,1.0,96.400,40.2051654,-8.4886331,7,1,6.383,37.752,-0.101,-0.047,20.0
1771793815.093,0,1,,-3179.511,-1028.374,3495.358,37.751,101.809,283.330,1.0,96.450,40.2051718,-8.4886541,7,1,6.363,37.751,-0.099,-0.048,20.0
1771793815.143,0,1,,-3181.294,-1027.669,3497.276,37.749,101.814,283.330,1.0,96.500,40.2051781,-8.4886751,7,1,6.343,37.749,-0.097,-0.048,20.0
1771793815.193,0,1,,-3183.077,-1026.965,3499.193,37.748,101.819,283.330,1.0,96.550,40.2051844,-8.4886961,7,1,6.323,37.748,-0.096,-0.048,20.0
1771793815.243,0,1,,-3184.860,-1026.261,3501.111,37.747,101.824,283.330,1.0,96.600,40.2051908,-8.4887171,7,1,6.303,37.747,-0.095,-0.046,20.0
1771793815.293,0,1,,-3186.643,-1025.557,3503.028,37.745,101.829,283.330,1.0,96.650,40.2051971,-8.4887381,7,1,6.283,37.745,-0.094,-0.045,20.0
1771793815.343,0,1,,-3188.426,-1024.853,3504.945,37.744,101.834,283.330,1.0,96.700,40.2052034,-8.4887591,7,1,6.263,37.744,-0.093,-0.042,20.0
1771793815.393,0,1,,-3190.210,-1024.148,3506.863,37.743,101.839,283.330,1.0,96.750,40.2052098,-8.4887801,7,1,6.243,37.743,-0.092,-0.040,20.0
1771793815.443,0,1,,-3191.993,-1023.444,3508.780,37.741,101.844,283.330,1.0,96.800,40.2052161,-8.4888011,7,1,6.223,37.741,-0.092,-0.037,20.0
1771793815.493,0,1,,-3193.776,-1022.740,3510.698,37.740,101.849,283.330,1.0,96.850,40.2052224,-8.4888221,7,1,6.203,37.740,-0.091,-0.034,20.0
1771793815.543,0,1,,-3195.559,-1022.036,3512.615,37.739,101.854,283.330,1.0,96.900,40.2052288,-8.4888431,8,1,6.183,37.739,-0.091,-0.031,20.0
1771793815.593,0,1,,-3197.342,-1021.331,3514.532,37.738,101.859,283.330,1.0,96.950,40.2052351,-8.4888641,8,1,6.163,37.738,-0.090,-0.028,20.0
1771793815.643,0,1,,-3199.125,-1020.627,3516.450,37.736,101.864,283.330,1.0,97.000,40.2052414,-8.4888851,8,1,6.143,37.736,-0.090,-0.025,20.0
1771793815.693,0,1,,-3200.908,-1019.923,3518.367,37.735,101.869,283.330,1.0,97.050,40.2052478,-8.4889061,8,1,6.123,37.735,-0.089,-0.022,20.0
1771793815.743,0,1,,-3202.691,-1019.219,3520.285,37.734,101.874,283.330,1.0,97.100,40.2052541,-8.4889271,8,1,6.103,37.734,-0.089,-0.019,20.0
1771793815.793,0,1,,-3204.475,-1018.514,3522.202,37.732,101.879,283.330,1.0,97.150,40.2052604,-8.4889481,8,1,6.083,37.732,-0.089,-0.016,20.0
1771793815.843,0,1,,-3206.258,-1017.810,3524.119,37.731,101.884,283.330,1.0,97.200,40.2052668,-8.4889691,8,1,6.063,37.731,-0.089,-0.014,20.0
1771793815.893,0,1,,-3208.041,-1017.106,3526.037,37.730,101.889,283.330,1.0,97.250,40.2052731,-8.4889901,8,1,6.043,37.730,-0.089,-0.011,20.0
1771793815.943,0,1,,-3209.824,-1016.402,3527.954,37.728,101.894,283.330,1.0,97.300,40.2052794,-8.4890111,8,1,6.023,37.728,-0.089,-0.009,20.0
1771793815.993,0,1,,-3211.607,-1015.697,3529.872,37.727,101.899,283.330,1.0,97.350,40.2052858,-8.4890321,8,1,6.003,37.727,-0.090,-0.007,20.0
1771793816.000,0,1,,-3211.857,-1015.599,3530.140,37.727,101.900,284.610,1.0,97.357,40.2052867,-8.4890350,8,1,6.000,37.728,-0.090,-0.007,20.0
1771793816.043,0,1,,-3213.524,-1014.858,3531.965,37.731,101.904,284.610,1.0,97.400,40.2052933,-8.4890546,8,1,5.987,37.731,-0.091,-0.005,20.0
1771793816.093,0,1,,-3215.463,-1013.996,3534.087,37.735,101.909,284.610,1.0,97.450,40.2053011,-8.4890775,8,1,5.972,37.735,-0.092,-0.004,20.0
1771793816.143,0,1,,-3217.402,-1013.134,3536.209,37.739,101.914,284.610,1.0,97.500,40.2053088,-8.4891003,8,1,5.957,37.739,-0.093,-0.003,20.0
1771793816.193,0,1,,-3219.340,-1012.272,3538.331,37.743,101.919,284.610,1.0,97.550,40.2053166,-8.4891231,8,1,5.942,37.743,-0.095,-0.002,20.0
1771793816.243,0,1,,-3221.279,-1011.411,3540.453,37.747,101.924,284.610,1.0,97.600,40.2053243,-8.4891460,8,1,5.927,37.747,-0.096,-0.001,20.0
1771793816.293,0,1,,-3223.218,-1010.549,3542.575,37.752,101.929,284.610,1.0,97.650,40.2053321,-8.4891688,8,1,5.912,37.752,-0.098,0.000,20.0
1771793816.343,0,1,,-3225.157,-1009.687,3544.697,37.756,101.934,284.610,1.0,97.700,40.2053398,-8.4891916,8,1,5.897,37.756,-0.100,0.001,20.0
1771793816.393,0,1,,-3227.096,-1008.825,3546.819,37.760,101.939,284.610,1.0,97.750,40.2053476,-8.4892145,8,1,5.882,37.760,-0.102,0.002,20.0
1771793816.443,0,1,,-3229.034,-1007.964,3548.940,37.764,101.944,284.610,1.0,97.800,40.2053553,-8.4892373,8,1,5.867,37.764,-0.104,0.002,20.0
1771793816.493,0,1,,-3230.973,-1007.102,3551.062,37.768,101.949,284.610,1.0,97.850,40.2053631,-8.4892601,8,1,5.852,37.768,-0.106,0.003,20.0
1771793816.543,0,1,,-3232.912,-1006.240,3553.184,37.773,101.954,284.610,1.0,97.900,40.2053708,-8.4892830,9,1,5.837,37.773,-0.108,0.003,20.0
1771793816.593,0,1,,-3234.851,-1005.378,3555.306,37.777,101.959,284.610,1.0,97.950,40.2053786,-8.4893058,9,1,5.822,37.777,-0.109,0.004,20.0
1771793816.643,0,1,,-3236.789,-1004.517,3557.428,37.781,101.964,284.610,1.0,98.000,40.2053863,-8.4893286,9,1,5.807,37.781,-0.111,0.005,20.0
1771793816.693,0,1,,-3238.728,-1003.655,3559.550,37.785,101.969,284.610,1.0,98.050,40.2053941,-8.4893515,9,1,5.792,37.785,-0.113,0.006,20.0
1771793816.743,0,1,,-3240.667,-1002.793,3561.672,37.789,101.974,284.610,1.0,98.100,40.2054018,-8.4893743,9,1,5.777,37.789,-0.115,0.007,20.0
1771793816.793,0,1,,-3242.606,-1001.931,3563.794,37.794,101.979,284.610,1.0,98.150,40.2054096,-8.4893971,9,1,5.762,37.794,-0.116,0.008,20.0
1771793816.843,0,1,,-3244.544,-1001.070,3565.916,37.798,101.984,284.610,1.0,98.200,40.2054173,-8.4894200,9,1,5.747,37.798,-0.117,0.009,20.0
1771793816.893,0,1,,-3246.483,-1000.208,3568.038,37.802,101.989,284.610,1.0,98.250,40.2054251,-8.4894428,9,1,5.732,37.802,-0.118,0.011,20.0
1771793816.943,0,1,,-3248.422,-999.346,3570.160,37.806,101.994,284.610,1.0,98.300,40.2054328,-8.4894656,9,1,5.717,37.806,-0.119,0.013,20.0
1771793816.993,0,1,,-3250.361,-998.484,3572.282,37.810,101.999,284.610,1.0,98.350,40.2054406,-8.4894885,9,1,5.702,37.810,-0.119,0.016,20.0
1771793817.000,0,1,,-3250.632,-998.364,3572.579,37.811,102.000,286.480,1.0,98.357,40.2054417,-8.4894917,9,1,5.700,37.817,-0.119,0.016,20.0
1771793817.043,0,1,,-3252.306,-997.710,3574.376,37.856,102.004,286.480,1.0,98.400,40.2054475,-8.4895114,9,1,5.687,37.856,-0.119,0.018,20.0
1771793817.093,0,1,,-3254.252,-996.950,3576.465,37.909,102.009,286.480,1.0,98.450,40.2054544,-8.4895343,9,1,5.672,37.909,-0.118,0.022,20.0
1771793817.143,0,1,,-3256.197,-996.191,3578.554,37.961,102.014,286.480,1.0,98.500,40.2054612,-8.4895572,9,1,5.657,37.961,-0.117,0.025,20.0
1771793817.193,0,1,,-3258.143,-995.431,3580.643,38.014,102.019,286.480,1.0,98.550,40.2054680,-8.4895801,9,1,5.642,38.014,-0.116,0.029,20.0
1771793817.243,0,1,,-3260.089,-994.671,3582.733,38.066,102.024,286.480,1.0,98.600,40.2054749,-8.4896030,9,1,5.627,38.066,-0.114,0.034,20.0
1771793817.293,0,1,,-3262.035,-993.911,3584.822,38.119,102.029,286.480,1.0,98.650,40.2054817,-8.4896260,9,1,5.612,38.119,-0.113,0.038,20.0
1771793817.343,0,1,,-3263.981,-993.151,3586.911,38.171,102.034,286.480,1.0,98.700,40.2054885,-8.4896489,9,1,5.597,38.171,-0.111,0.043,20.0
1771793817.393,0,1,,-3265.927,-992.391,3589.000,38.224,102.039,286.480,1.0,98.750,40.2054954,-8.4896718,9,1,5.582,38.224,-0.109,0.047,20.0
1771793817.443,0,1,,-3267.873,-991.632,3591.089,38.277,102.044,286.480,1.0,98.800,40.2055022,-8.4896947,9,1,5.567,38.277,-0.107,0.052,20.0
1771793817.493,0,1,,-3269.818,-990.872,3593.179,38.329,102.049,286.480,1.0,98.850,40.2055090,-8.4897176,9,1,5.552,38.329,-0.105,0.057,20.0
1771793817.543,0,1,,-3271.764,-990.112,3595.268,38.382,102.054,286.480,1.0,98.900,40.2055159,-8.4897405,9,1,5.537,38.382,-0.103,0.062,20.0
1771793817.593,0,1,,-3273.710,-989.352,3597.357,38.434,102.059,286.480,1.0,98.950,40.2055227,-8.4897635,9,1,5.522,38.434,-0.100,0.067,20.0
1771793817.643,0,1,,-3275.656,-988.592,3599.446,38.487,102.064,286.480,1.0,99.000,40.2055295,-8.4897864,9,1,5.507,38.487,-0.098,0.072,20.0
1771793817.693,0,1,,-3277.602,-987.832,3601.535,38.539,102.069,286.480,1.0,99.050,40.2055364,-8.4898093,9,1,5.492,38.539,-0.096,0.076,20.0
1771793817.743,0,1,,-3279.548,-987.073,3603.625,38.592,102.074,286.480,1.0,99.100,40.2055432,-8.4898322,9,1,5.477,38.592,-0.094,0.081,20.0
